index,seconds_since_hr_recording,date_time,Heart rate value,Rate of change,Temperature,Oxygen level,Degree of motion
37925,11377500,12/26/2022 0:25,79.01111,0.44805,96.78138333,98.44805,1
37926,11377800,12/26/2022 0:30,78.33603,-0.67508,96,96.82492,1
37927,11378100,12/26/2022 0:35,78.18222,-0.15381,98.84619,97.84619,1
37928,11378400,12/26/2022 0:40,78.51365,0.33143,97.33143,96.83143,1
37929,11378700,12/26/2022 0:45,78.37421,-0.13944,96.36056,96.19389333,1
37930,11379000,12/26/2022 0:50,78.06984,-0.30437,96,96.69563,1
37931,11379300,12/26/2022 0:55,77.825714,-0.244126,96,97.255874,1
37932,11379600,12/26/2022 1:00,77.969444,0.14373,96.14373,96.47706333,1
37933,11379900,12/26/2022 1:05,75.83,-2.139444,96,96.860556,3
37934,11380200,12/26/2022 1:10,75.063095,-0.766905,96,95.89976167,1
37935,11380500,12/26/2022 1:15,75.44643,0.383335,96.383335,98.383335,1
37936,11380800,12/26/2022 1:20,78.420715,2.974285,99.974285,100,3
37937,11381100,12/26/2022 1:25,77.97238,-0.448335,96,96.551665,1
37938,11381400,12/26/2022 1:30,82.49394,4.52156,100.1882267,100,3
37939,11381700,12/26/2022 1:35,76.689766,-5.804174,96,91.52915933,5
37940,11382000,12/26/2022 1:40,78.07905,1.389284,96.889284,98.389284,1
37941,11382300,12/26/2022 1:45,82.346985,4.267935,100.267935,100,3
37942,11382600,12/26/2022 1:50,78.14611,-4.200875,96,93.799125,3
37943,11382900,12/26/2022 1:55,77.56825,-0.57786,98.42214,96.92214,1
37944,11383200,12/26/2022 2:00,77.15952,-0.40873,96,96.09127,1
37945,11383500,12/26/2022 2:05,79.88,2.72048,99.72048,99.05381333,3
37946,11383800,12/26/2022 2:10,80.54889,0.66889,96.16889,97.00222333,1
37947,11384100,12/26/2022 2:15,80.11365,-0.43524,96,96.23142667,1
37948,11384400,12/26/2022 2:20,78.52643,-1.58722,96,95.41278,1
37949,11384700,12/26/2022 2:25,77.208336,-1.318094,96,95.681906,1
37950,11385000,12/26/2022 2:30,77.524445,0.316109,96.316109,97.316109,1
37951,11385300,12/26/2022 2:35,77.21611,-0.308335,96.691665,97.191665,1
37952,11385600,12/26/2022 2:40,78.88333,1.66722,97.16722,98.16722,1
37953,11385900,12/26/2022 2:45,80.78135,1.89802,97.89802,98.89802,1
37954,11386200,12/26/2022 2:50,78.63069,-2.15066,96,94.84934,3
37955,11386500,12/26/2022 2:55,77.137695,-1.492995,96,98.507005,1
37956,11386800,12/26/2022 3:00,78.048805,0.91111,96.91111,98.24444333,1
37957,11387100,12/26/2022 3:05,74.67778,-3.371025,96,93.628975,3
37958,11387400,12/26/2022 3:10,77.58667,2.90889,98.24222333,99.90889,3
37959,11387700,12/26/2022 3:15,73.08119,-4.50548,96,92.49452,3
37960,11388000,12/26/2022 3:20,73.90532,0.82413,97.82413,98.15746333,1
37961,11388300,12/26/2022 3:25,74.87333,0.96801,96.46801,97.96801,1
37962,11388600,12/26/2022 3:30,82.645,7.77167,101,100,6
37963,11388900,12/26/2022 3:35,77.48889,-5.15611,96,92.34389,5
37964,11389200,12/26/2022 3:40,75.36032,-2.12857,96,94.53809667,3
37965,11389500,12/26/2022 3:45,74.13214,-1.22818,96,95.43848667,1
37966,11389800,12/26/2022 3:50,73.87096,-0.26118,96,99.73882,1
37967,11390100,12/26/2022 3:55,76.651115,2.780155,99.280155,100,3
37968,11390400,12/26/2022 4:00,82.59288,5.941765,101,100,5
37969,11390700,12/26/2022 4:05,76.21953,-6.37335,96,91.62665,5
37970,11391000,12/26/2022 4:10,77.33572,1.11619,98.11619,100,1
37971,11391300,12/26/2022 4:15,78.0127,0.67698,97.67698,98.67698,1
37972,11391600,12/26/2022 4:20,79.422226,1.409526,98.409526,100,1
37973,11391900,12/26/2022 4:25,80.8,1.377774,97.71110733,98.877774,1
37974,11392200,12/26/2022 4:30,80.61429,-0.18571,96,96.31429,1
37975,11392500,12/26/2022 4:35,77.37444,-3.23985,96,96.76015,3
37976,11392800,12/26/2022 4:40,78.02143,0.64699,96.98032333,97.64699,1
37977,11393100,12/26/2022 4:45,78.575,0.55357,96.55357,98.55357,1
37978,11393400,12/26/2022 4:50,78.28214,-0.29286,96.20714,96.70714,1
37979,11393700,12/26/2022 4:55,79.05238,0.77024,97.27024,100,1
37980,11394000,12/26/2022 5:00,78.977776,-0.074604,98.925396,96.59206267,1
37981,11394300,12/26/2022 5:05,78.35821,-0.619566,97.380434,96.880434,1
37982,11394600,12/26/2022 5:10,82.23333,3.87512,100.2084533,100,3
37983,11394900,12/26/2022 5:15,105.17103,22.9377,101,100,10
37984,11395200,12/26/2022 5:20,128.33167,23.16064,101,100,10
37985,11395500,12/26/2022 5:25,113.44945,-14.88222,96,81.61778,7
37986,11395800,12/26/2022 5:30,120.291664,6.842214,101,100,5
37987,11396100,12/26/2022 5:35,106.04661,-14.245054,96,83.08827933,7
37988,11396400,12/26/2022 5:40,105.92922,-0.11739,97.88261,96.38261,1
37989,11396700,12/26/2022 5:45,101.69801,-4.23121,96,92.76879,3
37990,11397000,12/26/2022 5:50,108.19857,6.50056,101,100,5
37991,11397300,12/26/2022 5:55,110.225,2.02643,101,98.69309667,3
37992,11397600,12/26/2022 6:00,104.48222,-5.74278,96,90.92388667,5
37993,11397900,12/26/2022 6:05,106.06717,1.58495,100.58495,99.58495,1
37994,11398200,12/26/2022 6:10,110.97,4.90283,101,100,3
37995,11398500,12/26/2022 6:15,115.52611,4.55611,101,100,3
37996,11398800,12/26/2022 6:20,113.21333,-2.31278,96,94.68722,3
37997,11399100,12/26/2022 6:25,113.29278,0.07945,96,98.07945,1
37998,11399400,12/26/2022 6:30,119.958084,6.665304,101,100,5
37999,11399700,12/26/2022 6:35,115.41182,-4.546264,96,92.78706933,3
38000,11400000,12/26/2022 6:40,112.236824,-3.174996,96,93.825004,3
38001,11400300,12/26/2022 6:45,115.25042,3.013596,99.013596,100,3
38002,11400600,12/26/2022 6:50,115.875,0.62458,96,98.62458,1
38003,11400900,12/26/2022 6:55,107.68304,-8.19196,96,88.30804,6
38004,11401200,12/26/2022 7:00,99.49107,-8.19197,96,88.47469667,6
38005,11401500,12/26/2022 7:05,91.29911,-8.19196,96,88.80804,6
38006,11401800,12/26/2022 7:10,83.10715,-8.19196,96,88.80804,6
38007,11402100,12/26/2022 7:15,74.91518,-8.19197,96,88.80803,6
38008,11402400,12/26/2022 7:20,96.93047,22.01529,101,100,10
38009,11402700,12/26/2022 7:25,109.82445,12.89398,101,100,7
38010,11403000,12/26/2022 7:30,112.28175,2.4573,98.4573,100,3
38011,11403300,12/26/2022 7:35,108.346664,-3.935086,96,93.064914,3
38012,11403600,12/26/2022 7:40,114.38965,6.042986,101,100,5
38013,11403900,12/26/2022 7:45,112.223335,-2.166315,96,96.833685,3
38014,11404200,12/26/2022 7:50,99.274284,-12.949051,96,87.050949,7
38015,11404500,12/26/2022 7:55,115.11465,15.840366,101,100,8
38016,11404800,12/26/2022 8:00,108.35394,-6.76071,96,93.23929,5
38017,11405100,12/26/2022 8:05,120.518936,12.164996,101,100,7
38018,11405400,12/26/2022 8:10,112.04413,-8.474806,96,88.19186067,6
38019,11405700,12/26/2022 8:15,93.97429,-18.06984,96,81.93016,8
38020,11406000,12/26/2022 8:20,93.21333,-0.76096,96,99.23904,1
38021,11406300,12/26/2022 8:25,92.51706,-0.69627,96.30373,96.80373,1
38022,11406600,12/26/2022 8:30,95.77857,3.26151,98.92817667,100,3
38023,11406900,12/26/2022 8:35,87.688095,-8.090475,96,88.24285833,6
38024,11407200,12/26/2022 8:40,94.94476,7.256665,101,100,6
38025,11407500,12/26/2022 8:45,97.49167,2.54691,98.04691,99.04691,3
38026,11407800,12/26/2022 8:50,90.76453,-6.72714,96,90.77286,5
38027,11408100,12/26/2022 8:55,91.77286,1.00833,96.67499667,98.00833,1
38028,11408400,12/26/2022 9:00,93.50667,1.73381,98.23381,98.06714333,1
38029,11408700,12/26/2022 9:05,103.652214,10.145544,101,100,7
38030,11409000,12/26/2022 9:10,102.355,-1.297214,96,96.702786,1
38031,11409300,12/26/2022 9:15,108.03539,5.68039,101,100,5
38032,11409600,12/26/2022 9:20,107.50667,-0.52872,96,97.47128,1
38033,11409900,12/26/2022 9:25,105.8606,-1.64607,96,95.35393,1
38034,11410200,12/26/2022 9:30,99.111664,-6.748936,96,91.251064,5
38035,11410500,12/26/2022 9:35,107.41909,8.307426,101,100,6
38036,11410800,12/26/2022 9:40,108.18864,0.76955,99.76955,97.10288333,1
38037,11411100,12/26/2022 9:45,99.47444,-8.7142,96,88.2858,6
38038,11411400,12/26/2022 9:50,91.35221,-8.12223,96,90.87777,6
38039,11411700,12/26/2022 9:55,90.49024,-0.86197,96,97.13803,1
38040,11412000,12/26/2022 10:00,90.616585,0.126345,99.126345,96.79301167,1
38041,11412300,12/26/2022 10:05,97.83262,7.216035,101,100,6
38042,11412600,12/26/2022 10:10,97.50063,-0.33199,96,96.00134333,1
38043,11412900,12/26/2022 10:15,94.12722,-3.37341,96,93.62659,3
38044,11413200,12/26/2022 10:20,99.34167,5.21445,101,100,5
38045,11413500,12/26/2022 10:25,99.42667,0.085,96,96.585,1
38046,11413800,12/26/2022 10:30,93.595,-5.83167,96,91.50166333,5
38047,11414100,12/26/2022 10:35,103.69428,10.09928,101,100,7
38048,11414400,12/26/2022 10:40,97.60555,-6.08873,96,91.91127,5
38049,11414700,12/26/2022 10:45,105.897224,8.291674,101,100,6
38050,11415000,12/26/2022 10:50,111.755554,5.85833,101,100,5
38051,11415300,12/26/2022 10:55,112.00476,0.249206,96,96.58253933,1
38052,11415600,12/26/2022 11:00,107.53333,-4.47143,96,95.52857,3
38053,11415900,12/26/2022 11:05,99.56834,-7.96499,96,91.03501,6
38054,11416200,12/26/2022 11:10,101.74048,2.17214,97.50547333,99.17214,3
38055,11416500,12/26/2022 11:15,100.61072,-1.12976,96,95.87024,1
38056,11416800,12/26/2022 11:20,100.97857,0.36785,96.36785,97.03451667,1
38057,11417100,12/26/2022 11:25,108.22455,7.24598,101,100,6
38058,11417400,12/26/2022 11:30,97.736664,-10.487886,96,88.512114,7
38059,11417700,12/26/2022 11:35,99.83691,2.100246,99.100246,99.100246,3
38060,11418000,12/26/2022 11:40,101.52143,1.68452,97.35118667,98.01785333,1
38061,11418300,12/26/2022 11:45,105.39788,3.87645,99.87645,100,3
38062,11418600,12/26/2022 11:50,107.92,2.52212,99.02212,98.85545333,3
38063,11418900,12/26/2022 11:55,101.884285,-6.035715,96,93.964285,5
38064,11419200,12/26/2022 12:00,108.34722,6.462935,101,100,5
38065,11419500,12/26/2022 12:05,115.348335,7.001115,101,100,6
38066,11419800,12/26/2022 12:10,97.48095,-17.867385,96,78.632615,8
38067,11420100,12/26/2022 12:15,90.557144,-6.923806,96,91.076194,5
38068,11420400,12/26/2022 12:20,95.360954,4.80381,100.1371433,100,3
38069,11420700,12/26/2022 12:25,95.778336,0.417382,96.75071533,97.08404867,1
38070,11421000,12/26/2022 12:30,94.61159,-1.166746,96,95.333254,1
38071,11421300,12/26/2022 12:35,100.40857,5.79698,101,100,5
38072,11421600,12/26/2022 12:40,99.709526,-0.699044,98.300956,96.800956,1
38073,11421900,12/26/2022 12:45,101.701904,1.992378,98.992378,99.992378,1
38074,11422200,12/26/2022 12:50,100.805,-0.896904,96,98.103096,1
38075,11422500,12/26/2022 12:55,112.11968,11.31468,101,100,7
38076,11422800,12/26/2022 13:00,111.59881,-0.52087,96,95.81246333,1
38077,11423100,12/26/2022 13:05,98.03762,-13.56119,96,82.77214333,7
38078,11423400,12/26/2022 13:10,91.83,-6.20762,96,91.79238,5
38079,11423700,12/26/2022 13:15,89.44722,-2.38278,96,95.61722,3
38080,11424000,12/26/2022 13:20,82.07714,-7.37008,96,90.62992,6
38081,11424300,12/26/2022 13:25,83.85429,1.77715,97.77715,98.77715,1
38082,11424600,12/26/2022 13:30,92.92,9.06571,101,100,6
38083,11424900,12/26/2022 13:35,99.220955,6.300955,101,100,5
38084,11425200,12/26/2022 13:40,104.05155,4.830595,100.1639283,100,3
38085,11425500,12/26/2022 13:45,101.874916,-2.176634,96,95.323366,3
38086,11425800,12/26/2022 13:50,92.380394,-9.494522,96,90.505478,6
38087,11426100,12/26/2022 13:55,95.440735,3.060341,99.560341,100,3
38088,11426400,12/26/2022 14:00,102.645,7.204265,101,100,6
38089,11426700,12/26/2022 14:05,103.6,0.955,99.955,97.28833333,1
38090,11427000,12/26/2022 14:10,97.27333,-6.32667,96,91.67333,5
38091,11427300,12/26/2022 14:15,94.25714,-3.01619,96,94.48381,3
38092,11427600,12/26/2022 14:20,83.083336,-11.173804,96,85.49286267,7
38093,11427900,12/26/2022 14:25,86.94,3.856664,100.856664,100,3
38094,11428200,12/26/2022 14:30,88.17,1.23,97.73,97.56333333,1
38095,11428500,12/26/2022 14:35,92.04,3.87,100.87,100,3
38096,11428800,12/26/2022 14:40,91.42857,-0.61143,98.38857,96.88857,1
38097,11429100,12/26/2022 14:45,93.86222,2.43365,98.43365,100,3
38098,11429400,12/26/2022 14:50,85.87667,-7.98555,96,88.51445,6
38099,11429700,12/26/2022 14:55,84.270004,-1.606666,96,95.393334,1
38100,11430000,12/26/2022 15:00,84.24571,-0.024294,96.30903933,96.475706,1
38101,11430300,12/26/2022 15:05,84.13333,-0.11238,96,97.38762,1
38102,11430600,12/26/2022 15:10,83.452385,-0.680945,96.319055,96.319055,1
38103,11430900,12/26/2022 15:15,86.53333,3.080945,99.080945,100,3
38104,11431200,12/26/2022 15:20,96.617676,10.084346,101,100,7
38105,11431500,12/26/2022 15:25,98.06461,1.446934,99.446934,99.446934,1
38106,11431800,12/26/2022 15:30,94.96389,-3.10072,96,94.23261333,3
38107,11432100,12/26/2022 15:35,91.37857,-3.58532,96,93.41468,3
38108,11432400,12/26/2022 15:40,92.386665,1.008095,97.008095,100,1
38109,11432700,12/26/2022 15:45,87.48294,-4.903725,96,92.096275,3
38110,11433000,12/26/2022 15:50,80.36667,-7.11627,96,89.38373,6
38111,11433300,12/26/2022 15:55,82.636665,2.269995,98.269995,99.60332833,3
38112,11433600,12/26/2022 16:00,86.99048,4.353815,101,100,3
38113,11433900,12/26/2022 16:05,101.305954,14.315474,101,100,7
38114,11434200,12/26/2022 16:10,107.145004,5.83905,101,100,5
38115,11434500,12/26/2022 16:15,96.18714,-10.957864,96,86.542136,7
38116,11434800,12/26/2022 16:20,92.40889,-3.77825,96,94.22175,3
38117,11435100,12/26/2022 16:25,94.65238,2.24349,101,99.24349,3
38118,11435400,12/26/2022 16:30,86.40786,-8.24452,96,88.75548,6
38119,11435700,12/26/2022 16:35,77.98381,-8.42405,96,89.57595,6
38120,11436000,12/26/2022 16:40,86.97857,8.99476,101,100,6
38121,11436300,12/26/2022 16:45,80.95,-6.02857,96,90.97143,5
38122,11436600,12/26/2022 16:50,86.941666,5.991666,101,100,5
38123,11436900,12/26/2022 16:55,90.85238,3.910714,100.410714,100,3
38124,11437200,12/26/2022 17:00,106.372696,15.520316,101,100,8
38125,11437500,12/26/2022 17:05,98.13746,-8.235236,96,88.43143067,6
38126,11437800,12/26/2022 17:10,102.11746,3.98,101,100,3
38127,11438100,12/26/2022 17:15,94.88,-7.23746,96,89.76254,6
38128,11438400,12/26/2022 17:20,96.06381,1.18381,100.18381,100,1
38129,11438700,12/26/2022 17:25,84.01119,-12.05262,96,85.94738,7
38130,11439000,12/26/2022 17:30,78.577385,-5.433805,96,92.566195,5
38131,11439300,12/26/2022 17:35,78.31,-0.267385,96.732615,96.39928167,1
38132,11439600,12/26/2022 17:40,77.99333,-0.31667,96,97.68333,1
38133,11439900,12/26/2022 17:45,77.98,-0.01333,98.98667,96.98667,1
38134,11440200,12/26/2022 17:50,77.33143,-0.64857,97.35143,98.35143,1
38135,11440500,12/26/2022 17:55,75.94334,-1.38809,96,95.61191,1
38136,11440800,12/26/2022 18:00,78.01667,2.07333,97.40666333,99.57333,3
38137,11441100,12/26/2022 18:05,84.475555,6.458885,101,100,5
38138,11441400,12/26/2022 18:10,83.04381,-1.431745,96,95.23492167,1
38139,11441700,12/26/2022 18:15,100.50222,17.45841,101,100,8
38140,11442000,12/26/2022 18:20,82.86,-17.64222,96,79.69111333,8
38141,11442300,12/26/2022 18:25,75.85714,-7.00286,96,89.99714,6
38142,11442600,12/26/2022 18:30,74.23944,-1.6177,96,98.3823,1
38143,11442900,12/26/2022 18:35,80.270004,6.030564,101,100,5
38144,11443200,12/26/2022 18:40,84.25143,3.981426,99.31475933,100,3
38145,11443500,12/26/2022 18:45,77.69667,-6.55476,96,90.44524,5
38146,11443800,12/26/2022 18:50,80.96,3.26333,99.26333,100,3
38147,11444100,12/26/2022 18:55,77.44222,-3.51778,96,95.48222,3
38148,11444400,12/26/2022 19:00,79.175,1.73278,100.73278,99.73278,1
38149,11444700,12/26/2022 19:05,85.91333,6.73833,101,100,5
38150,11445000,12/26/2022 19:10,108.156815,22.243485,101,100,10
38151,11445300,12/26/2022 19:15,78.246666,-29.910149,96,66.589851,10
38152,11445600,12/26/2022 19:20,79.007385,0.760719,97.760719,97.760719,1
38153,11445900,12/26/2022 19:25,75.85,-3.157385,96,93.842615,3
38154,11446200,12/26/2022 19:30,76,0.15,98.15,98.15,1
38155,11446500,12/26/2022 19:35,77.55428,1.55428,97.22094667,99.05428,1
38156,11446800,12/26/2022 19:40,78.215,0.66072,96.16072,96.99405333,1
38157,11447100,12/26/2022 19:45,77.69714,-0.51786,96,99.48214,1
38158,11447400,12/26/2022 19:50,80.582855,2.885715,99.885715,99.55238167,3
38159,11447700,12/26/2022 19:55,80.098335,-0.48452,96,96.51548,1
38160,11448000,12/26/2022 20:00,81.14833,1.049995,99.049995,100,1
38161,11448300,12/26/2022 20:05,84.099045,2.950715,99.950715,99.950715,3
38162,11448600,12/26/2022 20:10,82.59333,-1.505715,96,95.494285,1
38163,11448900,12/26/2022 20:15,84.88928,2.29595,99.29595,99.29595,3
38164,11449200,12/26/2022 20:20,84.545,-0.34428,96,96.65572,1
38165,11449500,12/26/2022 20:25,85.50762,0.96262,96.96262,98.96262,1
38166,11449800,12/26/2022 20:30,85.14286,-0.36476,96,97.63524,1
38167,11450100,12/26/2022 20:35,85.55857,0.41571,98.41571,96.91571,1
38168,11450400,12/26/2022 20:40,84.73572,-0.82285,96,99.17715,1
38169,11450700,12/26/2022 20:45,85.56389,0.82817,97.82817,98.16150333,1
38170,11451000,12/26/2022 20:50,85.49881,-0.06508,97.93492,97.93492,1
38171,11451300,12/26/2022 20:55,85.80794,0.30913,96.30913,97.80913,1
38172,11451600,12/26/2022 21:00,82.530624,-3.277316,96,93.722684,3
38173,11451900,12/26/2022 21:05,80.55572,-1.974904,97.025096,96.025096,1
38174,11452200,12/26/2022 21:10,80.157776,-0.397944,96.602056,98.602056,1
38175,11452500,12/26/2022 21:15,80.87666,0.718884,99.718884,99.718884,1
38176,11452800,12/26/2022 21:20,83.02167,2.14501,98.14501,100,3
38177,11453100,12/26/2022 21:25,83.7,0.67833,96.67833,97.67833,1
38178,11453400,12/26/2022 21:30,80.76222,-2.93778,96.06222,94.06222,3
38179,11453700,12/26/2022 21:35,81.005554,0.243334,96.243334,100,1
38180,11454000,12/26/2022 21:40,81.98254,0.976986,96.476986,98.976986,1
38181,11454300,12/26/2022 21:45,85.23333,3.25079,101,100,3
38182,11454600,12/26/2022 21:50,87.14445,1.91112,97.24445333,98.91112,1
38183,11454900,12/26/2022 21:55,79.39167,-7.75278,96,90.24722,6
38184,11455200,12/26/2022 22:00,80.281425,0.889755,97.889755,98.389755,1
38185,11455500,12/26/2022 22:05,79.893654,-0.387771,97.612229,96.612229,1
38186,11455800,12/26/2022 22:10,81.64286,1.749206,97.749206,100,1
38187,11456100,12/26/2022 22:15,82.84889,1.20603,97.20603,98.20603,1
38188,11456400,12/26/2022 22:20,82.86056,0.01167,97.01167,97.01167,1
38189,11456700,12/26/2022 22:25,83.13389,0.27333,96.60666333,96.93999667,1
38190,11457000,12/26/2022 22:30,83.38365,0.24976,96.24976,96.58309333,1
38191,11457300,12/26/2022 22:35,84.791664,1.408014,97.408014,97.74134733,1
38192,11457600,12/26/2022 22:40,83.79238,-0.999284,96,99.000716,1
38193,11457900,12/26/2022 22:45,84.53373,0.74135,96.40801667,100,1
38194,11458200,12/26/2022 22:50,83.47045,-1.06328,96,95.60338667,1
38195,11458500,12/26/2022 22:55,84.37619,0.90574,96.90574,97.90574,1
38196,11458800,12/26/2022 23:00,85.005714,0.629524,96.629524,97.129524,1
38197,11459100,12/26/2022 23:05,87.16643,2.160716,97.49404933,100,3
38198,11459400,12/26/2022 23:10,83.944046,-3.222384,96,94.11094933,3
38199,11459700,12/26/2022 23:15,82.33952,-1.604526,96,94.895474,1
38200,11460000,12/26/2022 23:20,80.87215,-1.46737,96,96.53263,1
38201,11460300,12/26/2022 23:25,79.13302,-1.73913,96,95.26087,1
38202,11460600,12/26/2022 23:30,80.91024,1.77722,97.77722,98.11055333,1
38203,11460900,12/26/2022 23:35,84.91032,4.00008,100.00008,100,3
38204,11461200,12/26/2022 23:40,76.59643,-8.31389,96,89.68611,6
38205,11461500,12/26/2022 23:45,74.84722,-1.74921,96,96.25079,1
38206,11461800,12/26/2022 23:50,75.71619,0.86897,96.36897,97.86897,1
38207,11462100,12/26/2022 23:55,76.16493,0.44874,97.44874,97.44874,1
38208,11462400,12/27/2022 0:00,76.005554,-0.159376,96.340624,99.840624,1
38209,11462700,12/27/2022 0:05,76.209526,0.203972,96.203972,99.203972,1
38210,11463000,12/27/2022 0:10,75.87121,-0.338316,96,95.99501733,1
38211,11463300,12/27/2022 0:15,76.42619,0.55498,99.55498,98.05498,1
38212,11463600,12/27/2022 0:20,75.52571,-0.90048,98.09952,96.09952,1
38213,11463900,12/27/2022 0:25,72.05143,-3.47428,96,95.52572,3
38214,11464200,12/27/2022 0:30,72.785286,0.733856,96.40052267,98.06718933,1
38215,11464500,12/27/2022 0:35,73.27511,0.489824,96.989824,97.489824,1
38216,11464800,12/27/2022 0:40,73.548416,0.273306,96.273306,96.93997267,1
38217,11465100,12/27/2022 0:45,73.92294,0.374524,96.70785733,97.70785733,1
38218,11465400,12/27/2022 0:50,73.29989,-0.62305,96.37695,96.71028333,1
38219,11465700,12/27/2022 0:55,73.21234,-0.08755,96.91245,96.41245,1
38220,11466000,12/27/2022 1:00,73.39552,0.18318,96,96.68318,1
38221,11466300,12/27/2022 1:05,74.03016,0.63464,96,97.63464,1
38222,11466600,12/27/2022 1:10,72.111115,-1.919045,96,95.41428833,1
38223,11466900,12/27/2022 1:15,73.29524,1.184125,96.51745833,98.184125,1
38224,11467200,12/27/2022 1:20,71.40428,-1.89096,96,94.44237333,1
38225,11467500,12/27/2022 1:25,72.67976,1.27548,97.27548,98.60881333,1
38226,11467800,12/27/2022 1:30,75.348015,2.668255,98.33492167,100,3
38227,11468100,12/27/2022 1:35,80.66948,5.321465,101,100,5
38228,11468400,12/27/2022 1:40,70.18357,-10.48591,96,85.84742333,7
38229,11468700,12/27/2022 1:45,70.941666,0.758096,96.758096,97.758096,1
38230,11469000,12/27/2022 1:50,72.08127,1.139604,97.139604,98.47293733,1
38231,11469300,12/27/2022 1:55,73.01238,0.93111,97.93111,98.93111,1
38232,11469600,12/27/2022 2:00,72.671425,-0.340955,96.659045,96.99237833,1
38233,11469900,12/27/2022 2:05,73.05,0.378575,96,97.378575,1
38234,11470200,12/27/2022 2:10,72.52857,-0.52143,96,96.47857,1
38235,11470500,12/27/2022 2:15,73.40833,0.87976,97.37976,97.87976,1
38236,11470800,12/27/2022 2:20,74.269264,0.860934,97.360934,97.52760067,1
38237,11471100,12/27/2022 2:25,70.93889,-3.330374,96,93.00295933,3
38238,11471400,12/27/2022 2:30,71.08357,0.14468,96.47801333,97.14468,1
